6.051642067503009148e-01,-4.131809104322552439e-01,6.694996536280274357e-01,-5.374152757050333351e-01,7.587612445035446518e-01,-2.049683190020044898e-01,-4.511973813119832810e-01,-1.761058827689350181e-01,5.417278190617695610e-02,8.251716100565944512e-01,-9.744948396083760733e-02,-7.898789802892548506e-01,5.834545685352217070e-01,-1.455339719516584585e-01,-1.532612350066859530e-01,-1.274944108632544593e+00,2.558223578490219086e-01,3.826747685321835180e-02,-4.571889121779403389e-03,-4.914424572774068189e-01
1.201006266526486455e+00,-7.982601173251839821e-01,3.837212298895948392e-01,-1.189523016489699020e-01,-2.052518839071482484e-02,-1.083861037061583793e-01,2.982196532516657173e-01,-2.727981079653880592e-01,-1.091592724258417246e-01,4.335027410244164936e-01,1.028915410754598803e+00,-1.276315009198803585e+00,3.363473908729497364e-01,4.639500860031037233e-01,-2.450797226603801116e-01,-6.795448908935404209e-01,-1.467557975785683255e-01,9.697186248693848709e-01,3.752569875706667224e-01,3.392028685687174527e-01
8.607446705257493225e-01,-1.633120412452384040e-01,1.380864898319859313e-01,1.097361843191852815e+00,-4.860967896909183100e-02,-5.943957925774762119e-01,-6.623622697264908155e-01,1.024396155630097782e+00,1.361991787290668943e-01,1.078424751135978576e+00,3.851813696363542983e-01,-3.916211881621228241e-01,-4.127719868058318808e-01,-3.351271138699916108e-01,3.508047279523842099e-01,-1.225786738355731043e+00,-1.689281390986115128e-01,4.301164399286068196e-01,-5.616761922185499467e-02,-1.811617612805534183e-02
1.304481973368230463e+00,1.935290263576116415e-02,-1.919601707600444573e-01,2.274273501239379991e-01,4.792848056054808681e-01,-9.940433078982110482e-01,1.832800819783351187e-01,-6.619273081367223893e-05,-3.743334738429557884e-01,7.129446210447305532e-01,3.577418052351778455e-01,-2.990226456059966731e-01,8.004725951287277042e-01,-2.855817625434033391e-01,-5.615695808468254002e-01,-8.331691023153851017e-01,8.768154279871704926e-01,9.228525704615940517e-02,-8.394660902779432776e-02,1.199543171965294697e+00
1.466104258509805636e+00,-9.960345324681889323e-02,4.120837516422939384e-01,-3.831149476590023917e-01,9.438766459235317097e-01,-1.435854859891914748e+00,-1.850759644427041051e-01,3.955209937813158327e-01,-1.052651768712546954e-01,5.660219232108496534e-01,4.127771960981411331e-02,1.130467401423927015e-02,-5.303178462323693276e-01,-6.555183714999016642e-01,-3.528950952498500770e-01,-9.103737084209079233e-01,9.513204449091943252e-03,2.687182787883808377e-01,-6.838970502837922183e-01,-2.676705831714436545e-01
1.076742313936355222e+00,-4.272833652699824514e-01,-1.406152786163602196e-02,-1.326718502411703415e-01,8.884252938128991972e-02,3.861917207876856550e-01,3.055933219108182830e-01,-2.188045109540889543e-01,-1.840471590395810764e-01,6.700691447176629900e-01,2.458230610075558542e-01,-7.430641412264374912e-01,6.322946668753265387e-01,-2.405557653062890544e-01,1.162786759357470855e-02,-5.260562889141712217e-01,2.603043203046453979e-01,8.090198353148256860e-01,-7.923315635744921925e-01,-2.557451400292121146e-01
1.649095103031846810e+00,2.829872137341906679e-01,-2.188382876978847702e-01,-5.575414446292638049e-01,4.662435975403373400e-01,-5.107280042356661387e-02,-1.359044119527532402e-01,5.163455490023793892e-01,2.842412263037742415e-01,9.666088515126579350e-02,-1.043419385935652061e-01,-7.163617688918283433e-01,1.033623186570300945e+00,1.117106143238199012e-01,1.974219307167937865e-01,-1.023135989860923800e+00,5.401100423997539091e-01,4.708880423549221539e-01,2.373889883622009034e-01,-2.423384981894470547e-01
1.009935690774656614e+00,-1.313784211768077304e-01,2.280003338948913272e-01,4.902403373018046628e-02,7.205302522775334229e-01,6.715649843469729575e-03,3.357036326176024987e-01,-1.888037058842014504e-01,9.048962571937329002e-01,4.427925718360044005e-01,4.496023716772398204e-01,-3.763778358487275821e-01,7.081095117170512765e-01,7.925950669428705186e-02,5.209496109620690221e-03,-1.479965682344645650e+00,9.555828940837514107e-01,2.814240041496299249e-01,3.279896809079518166e-02,2.656013651227613348e-01
6.011599394303043242e-01,4.162549896489837198e-01,4.605809020189756131e-01,-1.637739561691152201e-01,9.540622270164257346e-01,-3.403590138962303002e-01,-8.300746490805407385e-01,6.729570453051872958e-01,-4.917621047549588509e-01,1.218487504581833747e+00,-1.108914881628451574e-02,-7.721305108276981244e-01,1.225404000022364492e+00,5.803705413928701429e-01,-3.543514065777605970e-01,-7.145303839855035033e-01,3.685545287485635264e-03,-4.527667055426465303e-02,-2.556985190536500974e-01,6.395866217832245626e-01
1.320828392251556682e+00,-3.621204308603429567e-01,1.441995496335898297e-01,-1.809502567164950060e-01,5.778386654929317245e-01,-3.656995005298224050e-02,-2.710197594259287565e-02,4.003016049334567339e-01,6.586174497088322088e-03,8.316150920891809406e-01,3.222397216053469737e-01,-4.363306556979887896e-01,7.251466437632846374e-01,-1.809693388083046806e-01,2.700248347161112936e-02,-6.619602926784238228e-01,2.008444300335245625e-01,3.491534682587586480e-01,-1.258831872598789037e-01,7.266303530329316640e-01
9.287060145482249895e-01,6.509382610282266057e-02,3.673897563433899949e-01,2.682330150629819859e-02,3.958055535989947193e-01,-6.341009999049720403e-01,-5.137505548546934531e-01,5.615777965648920816e-02,-6.293854088910026956e-01,2.154663696148960972e-01,1.524136914772101781e-01,-2.574128802685200501e-01,1.405131669774011938e+00,2.702768288375773653e-01,-5.869898947265562716e-01,-1.028633865465792052e+00,-2.271626949630867476e-01,2.813120614035691247e-01,6.158637717432852154e-01,-1.604538784704697130e-01
4.333204980522038507e-01,-4.521415972419154383e-01,-3.229210048529873034e-01,-1.064342309263219599e+00,-4.006086382746565921e-01,-8.429184111010529917e-03,-8.346660334258245717e-01,-4.773445122868094082e-01,-4.317915199637728518e-02,9.161787675483111792e-01,6.057883112356744482e-01,-1.113959650072552821e+00,1.078024687646599089e+00,3.731646673774961787e-02,3.516472075813079079e-01,-9.989841069099433257e-01,-2.073690551700872187e-01,7.310278432220143063e-01,4.589474537320256120e-01,6.519631715498135083e-02
